29, 0, 256956, 6, 11, 2, 7, 3, 0, 0, 0, 0, 40, 0, 0
26, 0, 202203, 14, 3, 2, 8, 1, 0, 1, 0, 0, 40, 20, 0
43, 0, 85995, 3, 9, 0, 3, 2, 0, 0, 0, 0, 45, 0, 0
49, 0, 125421, 3, 9, 0, 1, 0, 0, 1, 0, 0, 40, 0, 1
45, 3, 283037, 0, 13, 0, 4, 2, 0, 0, 0, 0, 40, 0, 0
28, 0, 192932, 0, 13, 2, 5, 3, 0, 1, 0, 0, 40, 0, 0
20, ?, 244689, 1, 10, 2, ?, 3, 0, 1, 0, 0, 25, 0, 0
51, 0, 179646, 3, 9, 1, 8, 5, 0, 1, 0, 0, 40, 0, 0
32, 0, 509350, 1, 10, 0, 6, 2, 0, 0, 0, 0, 50, 4, 1
24, 0, 96279, 3, 9, 2, 7, 1, 0, 1, 0, 0, 40, 0, 0
35, 0, 119098, 13, 16, 0, 5, 2, 0, 0, 7298, 0, 40, 0, 1
35, ?, 327120, 5, 12, 2, ?, 3, 0, 0, 0, 0, 55, 0, 0
41, 5, 144928, 0, 13, 0, 5, 2, 0, 0, 0, 0, 40, 0, 1
48, 0, 55237, 0, 13, 0, 1, 2, 0, 0, 0, 0, 45, 0, 1
61, 4, 101265, 3, 9, 4, 8, 5, 0, 1, 1471, 0, 35, 0, 0
20, 0, 114874, 1, 10, 2, 8, 1, 0, 0, 0, 0, 30, 0, 0
27, 0, 190525, 3, 9, 2, 3, 3, 0, 0, 0, 0, 50, 0, 1
55, 0, 121912, 1, 10, 0, 10, 2, 0, 0, 0, 0, 24, 0, 1
39, 0, 83893, 3, 9, 0, 8, 2, 0, 0, 0, 0, 40, 0, 1
17, ?, 138507, 12, 6, 2, ?, 1, 0, 0, 0, 0, 20, 0, 0
47, 0, 256522, 3, 9, 0, 6, 2, 0, 0, 0, 0, 40, ?, 0
52, 0, 168381, 3, 9, 4, 2, 5, 1, 1, 0, 0, 40, 7, 1
24, 0, 293579, 3, 9, 2, 3, 1, 4, 1, 0, 0, 20, 0, 0
29, 0, 285290, 2, 7, 2, 2, 5, 4, 1, 0, 0, 40, 0, 0
25, 0, 188488, 3, 9, 2, 7, 4, 0, 0, 0, 0, 40, 0, 0
20, 0, 324469, 1, 10, 2, 7, 3, 0, 1, 0, 0, 40, 0, 0
23, 0, 275244, 3, 9, 2, 7, 3, 4, 0, 0, 0, 35, 0, 0
57, 0, 265099, 4, 15, 0, 5, 2, 0, 0, 0, 0, 60, 0, 0
51, 0, 146767, 6, 11, 0, 5, 2, 0, 0, 0, 0, 40, 0, 1
33, 0, 40681, 1, 10, 2, 5, 3, 0, 1, 3674, 0, 16, 0, 0
39, 0, 174938, 0, 13, 2, 5, 3, 0, 0, 0, 0, 40, 0, 0
40, 0, 240124, 3, 9, 0, 4, 2, 0, 0, 0, 0, 40, 0, 1
71, 0, 269708, 0, 13, 1, 0, 1, 0, 1, 2329, 0, 16, 0, 0
38, 5, 34180, 1, 10, 0, 4, 2, 0, 0, 0, 0, 40, 0, 0
28, 5, 225904, 4, 15, 2, 5, 5, 0, 0, 0, 0, 40, 0, 0
57, 0, 89392, 10, 14, 5, 5, 3, 0, 1, 0, 0, 40, 0, 0
47, 0, 46857, 1, 10, 1, 8, 3, 0, 0, 0, 0, 40, 0, 0
59, 5, 105363, 3, 9, 2, 8, 1, 0, 0, 0, 0, 40, 0, 0
26, 0, 195105, 3, 9, 2, 3, 3, 3, 0, 0, 0, 40, 0, 0
35, 0, 184117, 0, 13, 2, 8, 1, 0, 1, 0, 0, 40, 0, 0
61, 2, 134768, 0, 13, 0, 4, 2, 0, 0, 0, 0, 50, 5, 1
17, ?, 145886, 2, 7, 2, ?, 1, 0, 1, 0, 0, 30, 0, 0
36, 0, 153078, 0, 13, 0, 4, 2, 1, 0, 0, 0, 60, ?, 1
62, ?, 225652, 8, 4, 0, ?, 2, 0, 0, 3411, 0, 50, 0, 0
34, 0, 467108, 1, 10, 2, 5, 3, 0, 0, 0, 0, 50, 0, 1
32, 2, 199765, 0, 13, 0, 1, 2, 0, 0, 7688, 0, 50, 0, 1
42, 0, 173938, 3, 9, 3, 3, 1, 0, 1, 0, 0, 40, 0, 0
39, 0, 191161, 1, 10, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
58, 0, 132606, 14, 3, 1, 7, 3, 4, 0, 0, 0, 40, 0, 0
61, 1, 30073, 3, 9, 0, 9, 2, 0, 0, 0, 1848, 60, 0, 1
40, 0, 155190, 12, 6, 2, 1, 4, 4, 0, 0, 0, 55, 0, 0
31, 0, 42900, 0, 13, 2, 0, 3, 0, 0, 0, 0, 37, 0, 0
36, 0, 191161, 3, 9, 2, 3, 3, 0, 0, 0, 0, 50, 0, 0
23, 0, 181820, 1, 10, 2, 7, 1, 0, 0, 0, 0, 40, 0, 0
33, 0, 105974, 3, 9, 2, 1, 3, 0, 0, 0, 0, 41, 0, 0
52, 0, 146378, 3, 9, 0, 1, 2, 0, 0, 0, 0, 40, 0, 1
22, 0, 103440, 3, 9, 2, 2, 3, 0, 1, 0, 0, 24, 0, 0
51, 0, 203435, 1, 10, 1, 3, 5, 0, 1, 0, 0, 40, 16, 0
31, 3, 168312, 6, 11, 2, 4, 3, 0, 1, 0, 0, 40, 0, 0
49, 2, 257764, 3, 9, 1, 4, 5, 0, 1, 0, 0, 40, 0, 0
49, 0, 171301, 3, 9, 0, 7, 0, 4, 1, 0, 0, 40, 0, 0
53, 3, 225339, 1, 10, 4, 8, 3, 4, 1, 0, 0, 40, 0, 0
52, 0, 152234, 3, 9, 0, 4, 2, 1, 0, 99999, 0, 40, 8, 1
20, 0, 444554, 12, 6, 2, 6, 1, 0, 0, 0, 0, 40, 0, 0
26, 0, 403788, 5, 12, 2, 2, 1, 4, 0, 0, 0, 40, 0, 0
61, ?, 190997, 3, 9, 0, ?, 2, 0, 0, 0, 0, 6, 0, 0
43, 0, 221550, 10, 14, 2, 2, 3, 0, 1, 0, 0, 30, 17, 0
46, 2, 98929, 0, 13, 0, 3, 2, 0, 0, 0, 0, 52, 0, 0
43, 4, 169203, 6, 11, 2, 8, 3, 0, 1, 0, 0, 35, 0, 0
41, 0, 102332, 3, 9, 1, 3, 5, 4, 1, 0, 0, 40, 0, 0
44, 1, 230684, 3, 9, 0, 10, 2, 0, 0, 0, 0, 55, 0, 0
54, 0, 449257, 3, 9, 0, 9, 2, 0, 0, 0, 0, 40, 0, 0
65, 0, 198766, 10, 14, 0, 3, 2, 0, 0, 20051, 0, 40, 0, 1
32, 0, 97429, 0, 13, 1, 4, 5, 0, 1, 0, 0, 40, 4, 0
25, 0, 208999, 1, 10, 3, 8, 1, 0, 0, 0, 0, 40, 0, 0
23, 0, 37072, 0, 13, 2, 3, 3, 0, 0, 0, 0, 50, 0, 0
25, 4, 163101, 0, 13, 2, 5, 3, 0, 0, 0, 0, 45, 0, 0
19, 0, 119075, 1, 10, 2, 6, 1, 0, 0, 0, 0, 50, 0, 0
37, 1, 137314, 3, 9, 0, 4, 2, 0, 0, 0, 0, 60, 0, 0
45, 0, 127303, 1, 10, 2, 7, 1, 0, 0, 0, 0, 45, 0, 0
37, 0, 349116, 3, 9, 2, 3, 3, 4, 0, 0, 0, 44, 0, 0
40, 1, 266324, 1, 10, 1, 4, 4, 0, 0, 0, 1564, 70, 13, 1
19, ?, 194095, 1, 10, 2, ?, 1, 0, 0, 0, 0, 40, 0, 0
17, 0, 46496, 2, 7, 2, 2, 1, 0, 0, 0, 0, 5, 0, 0
27, 0, 29904, 0, 13, 2, 0, 3, 0, 1, 0, 0, 40, 0, 0
40, 4, 289403, 8, 4, 0, 1, 2, 4, 0, 0, 1887, 40, ?, 1
59, 0, 226922, 3, 9, 1, 3, 5, 0, 1, 0, 1762, 30, 0, 0
19, 3, 234151, 3, 9, 2, 8, 5, 4, 1, 0, 0, 40, 0, 0
43, 0, 238287, 12, 6, 2, 7, 3, 4, 0, 0, 0, 40, 0, 0
42, 0, 230624, 12, 6, 2, 10, 5, 0, 0, 0, 0, 40, 0, 1
54, 0, 398212, 3, 9, 0, 10, 2, 4, 0, 5013, 0, 40, 0, 0
54, 1, 114758, 10, 14, 0, 3, 2, 0, 0, 0, 0, 50, 0, 0
51, 0, 246519, 12, 6, 0, 6, 2, 0, 0, 2105, 0, 45, 0, 0
50, 0, 137815, 3, 9, 0, 10, 2, 0, 0, 0, 0, 60, 0, 1
40, 0, 260696, 3, 9, 2, 8, 3, 0, 1, 0, 0, 40, 0, 0
55, 0, 325007, 5, 12, 0, 0, 2, 0, 0, 0, 0, 25, 0, 0
50, 0, 113176, 3, 9, 1, 8, 3, 0, 1, 0, 0, 40, 0, 0
31, 0, 66815, 3, 9, 0, 1, 2, 0, 0, 0, 0, 50, 0, 0
42, ?, 51795, 3, 9, 1, ?, 5, 4, 1, 0, 0, 32, 0, 0
24, 0, 241523, 3, 9, 0, 2, 2, 0, 0, 0, 0, 45, 0, 1
30, 0, 30226, 2, 7, 1, 3, 1, 0, 0, 0, 0, 40, 0, 0
39, 4, 352628, 5, 12, 0, 1, 0, 0, 1, 0, 0, 50, 0, 1
37, 0, 143912, 3, 9, 1, 10, 3, 0, 0, 0, 0, 50, 0, 0
33, 0, 130021, 3, 9, 0, 10, 2, 0, 0, 0, 0, 40, 0, 0
48, 0, 329778, 3, 9, 4, 2, 5, 0, 1, 0, 0, 40, 0, 0
43, 2, 196945, 3, 9, 0, 2, 2, 1, 0, 0, 0, 78, 34, 0
39, 0, 24342, 0, 13, 0, 5, 2, 0, 0, 0, 0, 40, 0, 1
53, 0, 34368, 1, 10, 0, 4, 2, 0, 0, 0, 0, 45, 0, 1
52, 1, 173839, 12, 6, 0, 4, 2, 0, 0, 0, 0, 60, 0, 0
28, 5, 73211, 1, 10, 0, 8, 2, 1, 0, 0, 0, 20, 0, 0
32, 0, 86723, 3, 9, 2, 2, 3, 0, 0, 0, 0, 52, 0, 0
31, 0, 179186, 0, 13, 0, 3, 2, 4, 0, 0, 0, 90, 0, 1
31, 0, 127610, 0, 13, 0, 5, 0, 0, 1, 0, 0, 40, 0, 1
47, 0, 115070, 1, 10, 2, 8, 3, 0, 1, 0, 0, 40, 0, 0
19, ?, 172582, 1, 10, 2, ?, 1, 0, 0, 0, 0, 50, 0, 0
40, 0, 256202, 6, 11, 0, 6, 2, 4, 0, 0, 0, 40, 0, 0
40, 0, 202872, 5, 12, 2, 8, 1, 0, 1, 0, 0, 45, 0, 0
41, 0, 184102, 2, 7, 1, 2, 3, 0, 0, 0, 0, 40, 0, 0
53, 3, 130703, 3, 9, 0, 8, 2, 4, 0, 0, 0, 40, 0, 0
46, 0, 134727, 2, 7, 1, 7, 5, 2, 0, 0, 0, 43, 5, 0
45, 2, 36228, 0, 13, 0, 9, 2, 0, 0, 4386, 0, 35, 0, 1
39, 0, 297847, 7, 5, 0, 2, 0, 4, 1, 3411, 0, 34, 0, 0
19, 0, 213644, 3, 9, 2, 7, 3, 0, 0, 0, 0, 40, 0, 0
57, 0, 173796, 3, 9, 0, 10, 2, 0, 0, 0, 1887, 40, 0, 1
49, 0, 147322, 6, 11, 0, 7, 0, 0, 1, 0, 0, 40, 38, 0
59, 0, 296253, 3, 9, 1, 4, 3, 0, 1, 0, 0, 40, 0, 0
32, 0, 180871, 6, 11, 1, 3, 3, 0, 0, 0, 0, 50, 0, 1
18, ?, 169882, 1, 10, 2, ?, 1, 0, 1, 594, 0, 15, 0, 0
35, 5, 211115, 1, 10, 2, 12, 3, 4, 0, 0, 0, 40, 0, 0
58, 2, 183870, 12, 6, 0, 10, 0, 0, 1, 0, 0, 40, 0, 0
28, 0, 441620, 0, 13, 2, 2, 3, 0, 0, 0, 0, 43, 20, 0
36, 3, 218542, 5, 12, 0, 8, 0, 0, 1, 0, 0, 40, 0, 1
41, 1, 141327, 10, 14, 1, 5, 5, 0, 1, 0, 0, 35, 0, 0
47, 0, 67716, 3, 9, 0, 3, 2, 0, 0, 0, 0, 40, 0, 1
50, 2, 175339, 3, 9, 0, 1, 2, 0, 0, 0, 1672, 60, 0, 0
61, ?, 347089, 3, 9, 0, ?, 2, 0, 0, 0, 0, 16, 0, 0
36, 0, 336595, 3, 9, 0, 4, 2, 0, 0, 0, 0, 50, 0, 1
38, 0, 27997, 6, 11, 1, 1, 3, 0, 0, 0, 0, 40, 0, 0
56, 1, 145574, 3, 9, 0, 2, 2, 0, 0, 0, 1902, 60, 0, 1
50, 0, 30447, 6, 11, 0, 10, 2, 0, 0, 0, 0, 45, 0, 0
45, 1, 256866, 1, 10, 0, 3, 2, 0, 0, 5013, 0, 40, 0, 0
44, 1, 120837, 3, 9, 0, 4, 2, 0, 0, 0, 0, 66, 0, 0
51, 0, 185283, 1, 10, 0, 4, 2, 0, 0, 0, 0, 45, 0, 1
44, 2, 229466, 1, 10, 0, 4, 2, 0, 0, 0, 0, 50, 0, 1
25, 0, 298225, 3, 9, 1, 1, 3, 0, 0, 0, 0, 50, 0, 0
60, 0, 185749, 2, 7, 4, 10, 5, 4, 0, 0, 0, 40, 0, 0
17, ?, 333100, 12, 6, 2, ?, 1, 0, 0, 1055, 0, 30, 0, 0
49, 2, 125892, 10, 14, 0, 4, 2, 0, 0, 0, 0, 50, 0, 1
46, 0, 563883, 3, 9, 0, 1, 2, 4, 0, 0, 0, 60, 0, 1
56, 0, 311249, 3, 9, 4, 8, 5, 4, 1, 0, 0, 38, 0, 0
25, 0, 221757, 3, 9, 1, 1, 3, 0, 0, 3325, 0, 45, 0, 0
22, 0, 310152, 1, 10, 2, 10, 3, 0, 0, 0, 0, 40, 0, 0
76, ?, 211453, 3, 9, 4, ?, 3, 4, 1, 0, 0, 2, 0, 0
41, 2, 94113, 4, 15, 0, 5, 2, 0, 0, 0, 0, 60, 0, 1
48, 2, 192945, 3, 9, 0, 4, 2, 0, 0, 7688, 0, 40, 0, 1
46, 0, 161508, 12, 6, 2, 7, 3, 4, 0, 0, 0, 40, 0, 0
30, 0, 177675, 1, 10, 2, 1, 3, 0, 0, 0, 0, 40, 0, 1
39, 0, 51100, 3, 9, 0, 10, 2, 0, 0, 0, 0, 40, 0, 1
40, 0, 100584, 12, 6, 1, 1, 3, 2, 0, 0, 0, 40, 0, 0
70, 3, 163003, 3, 9, 0, 8, 2, 4, 0, 0, 0, 40, 0, 0
35, 0, 67728, 1, 10, 0, 1, 2, 0, 0, 0, 2051, 45, 0, 0
49, 0, 101320, 10, 14, 1, 4, 3, 0, 1, 0, 0, 75, 0, 0
24, 0, 42706, 6, 11, 2, 12, 3, 0, 0, 0, 0, 60, 0, 0
40, 0, 228535, 5, 12, 0, 5, 2, 0, 0, 7298, 0, 36, 0, 1
61, 0, 120939, 4, 15, 0, 10, 2, 0, 0, 0, 0, 5, 0, 1
25, 0, 98283, 0, 13, 2, 5, 1, 1, 0, 0, 0, 40, 0, 0
28, 4, 216481, 0, 13, 2, 5, 3, 0, 1, 0, 0, 40, 0, 0
69, 5, 208869, 10, 14, 0, 5, 2, 0, 0, 0, 0, 11, 0, 0
22, 0, 207940, 1, 10, 2, 6, 1, 0, 1, 0, 0, 36, 0, 0
47, 0, 34248, 3, 9, 0, 8, 2, 0, 0, 0, 0, 38, 0, 0
38, 0, 83727, 3, 9, 1, 2, 5, 0, 1, 0, 0, 48, 0, 0
26, 0, 183077, 6, 11, 2, 8, 1, 0, 1, 0, 0, 40, 0, 0
17, 0, 197850, 2, 7, 2, 8, 1, 1, 1, 0, 0, 24, 0, 0
33, 1, 235271, 1, 10, 2, 2, 3, 0, 0, 0, 0, 35, 0, 0
43, 1, 35236, 3, 9, 5, 1, 3, 0, 0, 0, 0, 40, 0, 0
58, 0, 255822, 6, 11, 0, 1, 2, 0, 0, 0, 0, 40, 0, 1
53, 2, 263925, 3, 9, 0, 3, 2, 0, 0, 99999, 0, 40, 0, 1
26, 0, 256263, 3, 9, 2, 1, 3, 0, 0, 0, 0, 25, 0, 0
43, 4, 293535, 0, 13, 0, 5, 2, 4, 0, 0, 0, 40, 0, 1
31, 0, 209448, 12, 6, 0, 9, 2, 0, 0, 2105, 0, 40, 20, 0
30, 0, 57651, 3, 9, 2, 8, 5, 0, 0, 0, 2001, 42, 0, 0
25, 0, 174592, 3, 9, 2, 2, 1, 0, 1, 0, 0, 25, 0, 0
57, 3, 278763, 3, 9, 1, 8, 5, 0, 1, 0, 0, 40, 0, 0
37, 0, 175232, 10, 14, 1, 4, 5, 0, 0, 0, 0, 60, 0, 1
32, 0, 402812, 1, 10, 0, 3, 2, 0, 0, 0, 0, 48, 0, 0
26, 0, 101150, 3, 9, 1, 4, 3, 0, 1, 0, 0, 41, 0, 0
45, 0, 103538, 3, 9, 0, 8, 2, 0, 0, 0, 0, 40, 0, 1
53, 5, 156877, 3, 9, 0, 8, 2, 0, 0, 15024, 0, 35, 0, 1
27, 0, 23940, 3, 9, 2, 6, 4, 2, 0, 0, 0, 40, 0, 0
28, 2, 210295, 2, 7, 0, 1, 2, 0, 0, 0, 0, 50, 0, 1
32, 0, 80058, 2, 7, 1, 3, 3, 0, 0, 0, 0, 43, 0, 1
35, 0, 187119, 0, 13, 1, 3, 3, 0, 1, 0, 1980, 65, 0, 0
36, 1, 105021, 1, 10, 0, 4, 2, 0, 0, 0, 0, 55, 0, 1
19, 0, 225775, 1, 10, 2, 8, 3, 0, 0, 0, 0, 40, 0, 0
37, 2, 395831, 0, 13, 0, 4, 2, 0, 0, 0, 0, 80, 0, 1
49, 0, 50282, 1, 10, 1, 7, 3, 0, 0, 3325, 0, 45, 0, 0
20, 0, 32732, 1, 10, 2, 2, 3, 0, 0, 0, 0, 45, 0, 0
64, 2, 179436, 0, 13, 0, 4, 2, 0, 0, 15024, 0, 55, 0, 1
60, ?, 290593, 10, 14, 0, ?, 2, 0, 0, 0, 0, 40, 0, 0
32, 0, 123253, 5, 12, 0, 1, 2, 0, 0, 0, 0, 42, 0, 0
58, 5, 48433, 3, 9, 0, 4, 2, 0, 0, 0, 0, 40, 0, 0
42, 0, 245317, 3, 9, 0, 3, 2, 0, 0, 0, 0, 50, 0, 0
20, 0, 431745, 1, 10, 2, 8, 3, 4, 1, 0, 0, 14, 0, 0
42, 5, 436006, 1, 10, 0, 8, 2, 4, 0, 0, 0, 40, 0, 0
25, 0, 224943, 1, 10, 5, 5, 5, 4, 0, 0, 0, 40, 0, 0
30, 1, 167990, 6, 11, 0, 5, 2, 0, 0, 15024, 0, 65, 0, 1
37, 2, 217054, 0, 13, 0, 5, 2, 0, 0, 0, 0, 35, 0, 1
66, 1, 298834, 6, 11, 0, 5, 2, 0, 0, 0, 0, 50, 0, 0
59, 2, 125000, 0, 13, 0, 4, 2, 0, 0, 0, 0, 40, 2, 1
44, 0, 123983, 0, 13, 1, 2, 3, 1, 0, 0, 0, 40, 11, 0
46, 0, 155489, 3, 9, 0, 8, 2, 0, 0, 0, 0, 58, 0, 1
59, 0, 284834, 0, 13, 0, 8, 0, 0, 1, 2885, 0, 30, 0, 0
25, 0, 212495, 0, 13, 2, 4, 1, 0, 0, 0, 1340, 40, 0, 0
17, 4, 32124, 7, 5, 2, 2, 1, 4, 0, 0, 0, 9, 0, 0
47, 4, 246891, 0, 13, 0, 12, 2, 0, 0, 0, 0, 40, 0, 0
47, 5, 141483, 7, 5, 1, 2, 3, 0, 1, 0, 0, 40, 0, 0
30, 0, 31985, 1, 10, 1, 4, 5, 0, 1, 0, 0, 40, 0, 0
20, 0, 170800, 1, 10, 2, 9, 1, 0, 1, 0, 0, 40, 0, 0
26, 4, 166295, 0, 13, 2, 5, 3, 0, 0, 0, 2339, 55, 0, 0
20, 0, 231286, 1, 10, 2, 6, 3, 4, 0, 0, 0, 15, 0, 0
33, 0, 159322, 3, 9, 1, 2, 5, 0, 0, 0, 0, 40, 0, 0
48, 0, 176026, 3, 9, 0, 7, 2, 0, 0, 0, 0, 40, 0, 0
52, 0, 118025, 0, 13, 0, 4, 2, 0, 0, 99999, 0, 50, 0, 1
37, 0, 26898, 3, 9, 1, 4, 5, 0, 1, 0, 0, 12, 0, 0
47, 0, 232628, 3, 9, 0, 1, 2, 4, 0, 0, 0, 40, 0, 0
40, 0, 85995, 12, 6, 0, 7, 2, 0, 0, 0, 0, 40, 0, 1
48, 0, 125421, 10, 14, 1, 4, 5, 0, 1, 0, 0, 40, 0, 1
49, 0, 245305, 12, 6, 0, 10, 2, 4, 0, 0, 0, 42, 0, 1
50, 0, 73493, 1, 10, 1, 2, 3, 0, 1, 0, 0, 40, 0, 0
30, 0, 197058, 5, 12, 2, 5, 3, 0, 1, 0, 0, 40, 0, 0
34, 0, 122116, 1, 10, 0, 4, 2, 0, 0, 0, 0, 40, 0, 0
43, 0, 75742, 3, 9, 0, 7, 2, 0, 0, 0, 0, 40, 0, 0
22, 0, 214731, 12, 6, 0, 7, 0, 0, 1, 0, 0, 40, 0, 0
35, 0, 265954, 3, 9, 3, 2, 3, 4, 0, 0, 0, 40, 0, 0
26, 5, 197156, 3, 9, 1, 8, 1, 0, 1, 0, 0, 30, 0, 0
62, 0, 162245, 4, 15, 0, 5, 2, 0, 0, 0, 1628, 70, 0, 0
39, 4, 203070, 3, 9, 3, 12, 3, 0, 0, 0, 0, 40, 0, 0
59, 4, 165695, 1, 10, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
69, ?, 473040, 14, 3, 1, ?, 3, 0, 0, 0, 0, 40, 0, 0
27, 0, 168107, 0, 13, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
17, 0, 163494, 12, 6, 2, 3, 1, 0, 0, 0, 0, 30, 0, 0
38, 0, 180342, 0, 13, 0, 8, 2, 0, 0, 0, 0, 40, 0, 0
41, 0, 122381, 1, 10, 0, 1, 2, 0, 0, 0, 1887, 50, 0, 1
27, 0, 148069, 12, 6, 2, 7, 5, 0, 1, 0, 0, 40, 0, 0
23, 0, 200973, 3, 9, 2, 8, 1, 0, 1, 0, 0, 40, 0, 0
17, 0, 130806, 12, 6, 2, 6, 1, 0, 0, 0, 0, 24, 0, 0
56, 0, 117148, 8, 4, 1, 7, 3, 0, 1, 0, 0, 40, 0, 0
24, 0, 213977, 1, 10, 2, 8, 3, 0, 1, 0, 0, 40, 0, 0
62, 0, 134768, 13, 16, 0, 5, 2, 0, 0, 7688, 0, 40, ?, 1
44, 0, 139338, 9, 8, 1, 10, 5, 4, 0, 0, 0, 40, 0, 0
23, 0, 315877, 0, 13, 2, 8, 3, 0, 0, 0, 0, 30, 0, 0
41, 1, 195124, 3, 9, 2, 3, 3, 0, 0, 0, 0, 50, ?, 0
25, 0, 352057, 3, 9, 2, 10, 3, 0, 0, 0, 0, 65, 0, 0
21, 0, 236684, 1, 10, 2, 2, 4, 4, 1, 0, 0, 8, 0, 0
18, 0, 208447, 9, 8, 2, 6, 1, 0, 0, 0, 0, 6, 0, 0
45, 0, 149640, 1, 10, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
75, ?, 111177, 0, 13, 4, ?, 3, 0, 1, 25124, 0, 16, 0, 1
51, 0, 154342, 8, 4, 0, 12, 2, 0, 0, 0, 0, 40, 0, 0
42, 3, 141459, 3, 9, 3, 2, 4, 4, 1, 0, 0, 40, 0, 0
47, 0, 111797, 1, 10, 2, 2, 3, 4, 1, 0, 0, 35, Outlying-US(Guam-USVI-etc), 0
29, 0, 111900, 1, 10, 0, 9, 2, 0, 0, 0, 0, 40, 0, 0
33, 0, 78707, 2, 7, 2, 2, 3, 4, 0, 0, 0, 40, 0, 0
43, 4, 160574, 0, 13, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
20, ?, 174714, 1, 10, 2, ?, 1, 0, 0, 0, 0, 16, 0, 0
19, ?, 62534, 0, 13, 2, ?, 1, 4, 1, 0, 0, 40, 18, 0
44, 0, 216907, 5, 12, 0, 1, 2, 0, 0, 0, 1848, 40, 0, 1
24, 0, 198148, 1, 10, 2, 2, 1, 0, 0, 0, 0, 30, 0, 0
19, 0, 124265, 1, 10, 2, 6, 1, 0, 0, 0, 0, 40, 0, 0
49, ?, 261059, 12, 6, 3, ?, 1, 0, 0, 2176, 0, 40, 0, 0
52, 0, 208137, 6, 11, 0, 8, 2, 0, 0, 0, 0, 40, 0, 0
38, 1, 257250, 3, 9, 2, 9, 3, 0, 0, 0, 0, 52, 0, 0
24, 5, 147253, 1, 10, 2, 0, 3, 0, 0, 0, 0, 50, 0, 0
32, 4, 244268, 0, 13, 2, 5, 3, 0, 0, 0, 0, 50, 0, 0
72, ?, 213255, 3, 9, 4, ?, 3, 0, 1, 0, 0, 8, 0, 0
26, 0, 266912, 3, 9, 0, 3, 2, 0, 0, 0, 0, 50, 0, 1
31, 0, 169104, 0, 13, 2, 3, 1, 1, 0, 0, 0, 40, ?, 0
29, 0, 200511, 0, 13, 0, 3, 2, 0, 0, 0, 0, 50, 0, 0
39, 0, 128715, 3, 9, 1, 8, 3, 0, 0, 10520, 0, 40, 0, 1
48, 1, 65535, 3, 9, 0, 9, 2, 0, 0, 0, 0, 50, 0, 0
40, 0, 103395, 1, 10, 0, 1, 2, 0, 0, 0, 0, 45, 0, 1
51, 0, 71046, 1, 10, 1, 4, 5, 0, 0, 0, 0, 45, 33, 0
28, 1, 125442, 3, 9, 1, 1, 1, 0, 0, 0, 0, 40, 0, 0
22, 0, 169188, 3, 9, 2, 4, 1, 0, 1, 0, 0, 20, 0, 0
23, 0, 121471, 0, 13, 2, 8, 3, 0, 1, 0, 0, 40, 0, 0
65, 0, 207281, 1, 10, 0, 12, 2, 0, 0, 0, 0, 16, 0, 0
26, 4, 46097, 0, 13, 0, 5, 2, 0, 0, 0, 0, 40, 0, 0
20, ?, 206671, 1, 10, 2, ?, 1, 0, 0, 1055, 0, 50, 0, 0
55, 0, 98361, 10, 14, 0, 5, 2, 0, 0, 15024, 0, 50, ?, 1
38, 1, 322143, 0, 13, 0, 2, 2, 0, 0, 0, 0, 10, 0, 0
33, 0, 149184, 3, 9, 2, 5, 3, 0, 0, 0, 0, 60, 0, 1
33, 4, 119829, 3, 9, 0, 8, 0, 0, 1, 0, 0, 60, 0, 0
37, 0, 910398, 0, 13, 2, 3, 3, 4, 1, 0, 0, 40, 0, 0
19, 0, 176570, 2, 7, 2, 7, 1, 0, 0, 0, 0, 60, 0, 0
24, 0, 216129, 0, 13, 2, 3, 3, 0, 0, 0, 0, 50, 0, 0
30, 0, 27207, 2, 7, 0, 1, 2, 0, 0, 0, 0, 45, 0, 0
57, 5, 68830, 3, 9, 1, 4, 3, 0, 1, 0, 0, 50, 0, 0
22, 5, 178818, 1, 10, 2, 5, 1, 0, 1, 0, 0, 20, 0, 0
57, 0, 236944, 3, 9, 0, 7, 2, 4, 0, 0, 0, 40, 0, 1
46, 5, 273771, 3, 9, 0, 0, 2, 0, 0, 0, 0, 40, 0, 0
67, 0, 318533, 3, 9, 0, 8, 2, 0, 0, 0, 0, 35, 0, 0
35, ?, 451940, 3, 9, 2, ?, 5, 4, 1, 0, 0, 40, 0, 0
47, 0, 102318, 3, 9, 3, 1, 1, 0, 0, 0, 0, 40, 0, 0
39, 0, 379350, 12, 6, 0, 1, 2, 0, 0, 0, 0, 40, 0, 0
50, 0, 21095, 1, 10, 1, 2, 5, 1, 0, 0, 0, 40, 15, 0
58, 1, 211547, 9, 8, 1, 3, 3, 0, 1, 0, 0, 52, 0, 0
36, 0, 85272, 5, 12, 0, 5, 0, 0, 1, 0, 0, 30, 0, 1
45, 0, 46406, 10, 14, 0, 5, 2, 0, 0, 0, 0, 36, 2, 1
54, 0, 53833, 3, 9, 0, 7, 2, 0, 0, 0, 0, 40, 0, 1
26, 0, 161007, 0, 13, 2, 8, 1, 0, 0, 0, 0, 30, 0, 0
